Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol,SegmentedTotalIntracranialVol
sub-NDARJH367WKY,4182.4,785.6,13018.2,47176.4,6920.5,3392.3,5073.1,1541.3,642.4,1968.8,19453.8,3572.5,1551.2,279718.1,557.1,3932.9,0.0,0.0,4006.6,625.8,12849.0,46469.1,6522.1,3560.0,5003.5,1392.4,3687.3,1765.4,591.2,3921.3,0.0,0.0,0.0,77.4,0.0,0.0,0.0,0.0,0.0,0.0,893.4,494.5,761.2,373.5,804.1,1242070.0,941459.0,216858.905505,215474.476346,432333.381851,173253.5,171749.5,345003.0,55021.0,584139.381851,1120252.0,819641.0,1280464.0,0.957052,0.986636,15.0,13.0,28.0,1297808.14035,1310186.5
sub-NDARJH395KHB,3954.0,427.0,11812.1,50711.8,7325.3,4061.9,6327.8,1883.5,566.8,2366.0,16335.9,4219.7,1753.0,244362.7,666.9,3598.8,0.0,0.0,5091.1,447.9,11545.2,50755.2,7383.5,4463.6,6035.7,1780.5,4186.3,1854.7,662.7,3700.6,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.0,0.0,0.0,726.7,487.9,755.4,654.1,784.1,1388668.0,1125953.0,284901.63219,280555.817054,565457.449244,203212.5,200075.5,403288.0,62123.0,731521.449244,1262314.0,999599.0,1495349.0,0.909226,0.979075,39.0,40.0,79.0,1527307.410483,1450315.1
sub-NDARJH492TVW,3306.2,390.8,12766.6,62282.3,9104.4,4560.2,6785.6,1953.4,577.9,1591.5,20541.2,3999.2,1639.8,228555.2,648.9,4251.5,0.0,0.0,3423.1,440.7,12223.0,61029.2,7810.7,4643.7,6658.6,1878.8,4869.2,1816.8,664.6,4385.6,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1129.8,600.7,913.5,856.2,910.0,1372468.0,1124486.0,254611.057172,255306.390805,509917.447977,208746.0,207347.0,416093.0,67484.0,703575.447977,1222131.0,974149.0,1520264.0,0.89235,0.988444,7.0,3.0,10.0,1538037.208315,1455312.9
sub-NDARJH652HGG,4083.0,448.1,14608.9,67339.7,9001.9,5528.9,6578.7,2193.1,606.8,1410.6,22816.6,5068.6,1950.9,296521.0,791.1,4550.3,0.0,0.0,4008.1,348.2,14706.6,65638.5,8614.8,5462.4,6487.6,2037.2,4923.6,2062.1,834.0,4951.4,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,1016.4,503.6,686.9,772.3,807.3,1634306.0,1314440.0,307500.774139,306957.264855,614458.038994,242028.0,241127.0,483155.0,72743.0,823081.038994,1470072.0,1150206.0,1700277.0,0.924547,0.961868,10.0,10.0,20.0,1767682.296375,1722833.8
sub-NDARJH707GJM,5145.1,441.1,15415.2,61406.3,7998.5,4847.5,6130.6,1917.7,842.7,1324.0,21008.5,4531.6,2059.2,321641.6,782.5,4020.4,0.0,0.0,4501.1,451.8,15676.8,62524.4,7690.1,4764.7,5930.2,1773.8,4558.8,1982.4,770.7,3959.8,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,426.6,419.5,515.8,578.5,549.9,1620262.0,1276976.0,313725.61291,315999.933544,629725.546454,224209.0,226140.0,450349.0,66105.0,823537.546454,1462255.0,1118969.0,1694552.0,0.933313,0.976106,20.0,23.0,43.0,1736032.913279,1693157.2
sub-NDARJH729HXT,7734.6,532.5,12555.6,54933.3,7545.9,4044.6,6849.5,1986.4,987.5,3243.7,17854.4,4511.5,1864.5,283481.7,683.9,3777.1,0.0,0.0,9796.1,511.9,12172.8,54310.9,7516.3,4051.3,6725.5,1797.6,4201.2,1852.4,664.5,3808.8,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,693.5,402.5,638.4,372.9,1085.7,1314235.0,1006396.0,205477.166908,216086.243834,421563.410742,198601.0,201669.0,400270.0,64141.0,598345.410742,1177602.0,869763.0,1493360.0,0.850134,0.966004,26.0,23.0,49.0,1545915.362396,1493791.0
sub-NDARJH773JTJ,8680.4,550.7,11780.4,56423.4,7196.2,4292.4,5839.5,1862.7,799.6,2344.1,16974.3,3587.7,1758.5,266627.6,700.8,3955.4,0.0,0.0,8332.3,519.8,11729.4,56451.2,7003.4,4395.0,5817.2,1838.8,3791.3,1760.0,713.2,3761.3,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,893.5,558.0,776.2,504.2,1061.8,1505482.0,1211473.0,304065.78732,299137.383479,603203.170799,220509.0,219458.0,439967.0,60751.0,779822.170799,1366960.0,1072951.0,1602209.0,0.92172,0.98094,16.0,16.0,32.0,1633340.420626,1560301.8
sub-NDARJH910CGX,5188.5,610.6,16810.3,59923.9,8574.4,4786.9,6234.7,2042.3,780.5,2274.7,22039.4,4528.6,2022.4,288403.3,748.4,4492.3,0.0,0.0,5513.2,842.6,15570.8,62892.0,8461.9,5053.8,5867.0,2023.5,4607.7,2055.8,801.5,4614.6,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,893.2,461.7,926.5,526.0,1102.0,1506077.0,1201880.0,272345.483149,274565.103908,546910.587057,229580.0,226181.0,455761.0,69246.0,742394.587057,1348776.0,1044579.0,1609361.0,0.91243,0.975003,35.0,28.0,63.0,1650622.363523,1583963.2
sub-NDARJH925ZCD,3444.8,630.7,12376.3,65160.7,7935.4,4457.2,5813.1,1680.6,985.2,1714.1,18966.0,4686.4,1744.5,261654.3,622.0,4186.2,0.0,0.0,4106.1,590.7,12149.5,65446.0,7860.7,4419.5,5981.2,1675.9,4627.1,1933.0,678.6,3915.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.5,367.5,558.1,539.8,597.4,1448529.0,1169078.0,290083.449291,289814.387122,579897.836413,197723.0,198695.0,396418.0,64082.0,777636.836413,1291000.0,1011549.0,1539675.0,0.912576,0.969998,23.0,17.0,40.0,1587296.880814,1506052.8
sub-NDARJH99CWH,3882.2,705.6,16108.8,55509.9,8691.0,4450.2,6171.4,1866.3,505.0,1783.4,20645.4,4386.1,1868.3,294214.3,633.3,3917.9,0.0,0.0,4160.1,527.0,16704.3,56273.8,7998.1,4577.4,5958.6,1806.1,4559.0,1872.7,638.6,4147.7,0.0,0.0,0.0,84.8,0.0,0.0,0.0,0.0,0.0,0.0,836.3,451.4,697.6,432.6,759.7,1431811.0,1117046.0,242261.020218,240768.951583,483029.971801,221513.5,221274.5,442788.0,65377.0,663019.971801,1285850.0,971085.0,1525175.0,0.902565,0.961419,87.0,67.0,154.0,1586379.761664,1534979.1
sub-NDARJJ173BRX,5414.1,553.5,12077.6,66503.2,8638.3,4057.2,6960.6,2118.8,670.1,1376.8,19492.1,4664.7,1772.6,237712.8,786.7,4014.7,0.0,0.0,3997.6,515.4,12284.8,64990.2,8804.7,4225.6,6911.7,1998.1,5072.4,1957.8,740.3,3929.3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,986.6,559.4,741.3,636.0,826.5,1583363.0,1324044.0,329720.147668,325824.910989,655545.058657,237892.0,236462.0,474354.0,68853.0,858667.058657,1425752.0,1166433.0,1705153.0,0.899425,0.968608,11.0,12.0,23.0,1760416.174434,1660830.2
sub-NDARJJ277JP3,4537.6,398.0,12628.6,62567.6,8152.1,4513.9,6322.4,1809.6,710.8,1966.4,19241.1,4291.4,1727.5,320043.4,698.4,4087.4,0.0,0.0,4255.4,425.0,12759.4,63058.7,7532.5,4680.0,6202.2,1733.5,4084.6,1736.1,792.4,4045.7,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,915.5,438.7,680.5,454.6,942.8,1585198.0,1239184.0,303995.213661,303568.457287,607563.670948,218682.0,215566.0,434248.0,64211.0,800388.670948,1432037.0,1086023.0,1656875.0,0.943489,0.98615,5.0,8.0,13.0,1680145.431517,1656915.6
sub-NDARJJ343TR0,4185.4,582.4,15280.7,51415.2,6470.5,3957.6,4982.7,1767.1,907.8,1701.8,20087.7,3772.7,1426.2,330151.0,703.8,4136.7,0.0,0.0,4161.9,545.5,15440.8,52240.9,6752.1,4094.0,4878.4,1677.8,3877.4,1438.9,673.7,4176.8,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,859.0,425.8,591.0,437.4,79.0,1488599.0,1150927.0,257883.637368,253208.444158,511092.081526,222364.0,223738.0,446102.0,56798.0,675830.081526,1351069.0,1013397.0,1469080.0,0.976779,0.963971,8.0,3.0,11.0,1523987.479803,1500422.0
sub-NDARJJ345VHW,5786.5,614.7,15352.5,51888.2,6762.4,4012.4,5246.9,1801.8,730.4,1904.7,20373.6,3577.6,1530.2,251267.1,705.3,3623.6,0.0,0.0,5251.5,517.2,15447.9,53364.0,6516.1,4029.6,5234.7,1706.0,3654.9,1504.1,643.9,3750.9,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,873.2,494.7,711.2,779.3,758.2,1278643.0,1012099.0,239287.083444,238121.675929,477408.759373,180548.5,181203.5,361752.0,56329.0,642212.759373,1140305.0,873761.0,1396709.0,0.908787,0.992702,25.0,11.0,36.0,1406977.278358,1351906.2
sub-NDARJJ356DAL,11551.3,562.7,11082.1,49969.6,7722.2,3497.2,5683.5,1688.1,862.1,2790.5,15622.1,4008.5,1433.6,250381.1,669.8,3390.3,0.0,0.0,12494.4,656.1,10003.5,41394.4,7035.3,3710.2,5869.8,1663.3,3901.6,1576.7,639.2,3624.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.4,470.2,592.9,480.4,1021.5,1285068.0,1000012.0,250783.526458,250667.514716,501451.041174,177784.5,180635.5,358420.0,57912.0,651688.041174,1172404.0,887348.0,1414310.0,0.871898,0.959587,55.0,57.0,112.0,1473874.378113,1382754.5
sub-NDARJJ412DN7,8526.4,468.9,13788.2,49266.4,7728.6,3417.3,5713.0,1568.8,1021.0,2771.8,16868.8,4015.4,1587.6,357150.3,606.6,3368.1,0.0,0.0,8918.0,605.8,13508.3,50388.7,7199.6,3453.7,5915.6,1444.1,4097.7,1820.4,600.8,3530.2,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,624.2,363.5,701.2,419.5,116.3,1442063.171907,1064844.126939,246607.509411,252717.770421,499325.279832,186185.022195,192497.022947,378682.045142,58310.006951,660644.299062,1312826.156501,935607.111533,1454117.173344,0.973824,0.981964,17.0,14.0,31.0,1480824.871965,1454077.0
sub-NDARJJ512AYJ,4022.9,414.9,11057.4,53343.2,7374.3,4254.8,5695.5,1692.6,552.3,1986.3,16515.0,4196.3,1954.4,278677.4,710.4,3764.8,0.0,0.0,3665.5,380.2,11097.0,53868.7,7034.2,4526.8,5442.7,1637.5,4330.7,1886.2,664.6,3741.9,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,695.2,374.3,431.0,433.3,706.0,1399524.0,1102246.0,274327.27857,273598.418369,547925.696939,191323.0,189176.0,380499.0,60667.0,718560.696939,1267934.0,970656.0,1501888.0,0.928611,0.996531,19.0,16.0,35.0,1507116.20024,1472155.5
sub-NDARJJ638NAC,3591.8,558.9,10616.0,54238.9,6563.7,3799.6,5479.6,1530.2,741.3,1715.4,16578.3,3696.1,1520.1,215270.6,646.0,3439.3,0.0,0.0,3030.8,537.4,10199.3,54734.5,6446.2,3825.9,5449.4,1523.1,4075.3,1663.9,673.0,3464.6,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,759.5,323.7,628.9,673.6,619.2,1246053.0,1011986.0,251658.260286,253962.995807,505621.256093,165603.0,167154.0,332757.0,55199.0,672445.256093,1114533.0,880466.0,1327573.0,0.918562,0.978656,8.0,7.0,15.0,1356526.319278,1312092.9
sub-NDARJJ856NTT,7319.5,653.8,11762.9,45906.2,6738.8,4079.3,6068.6,1620.5,903.8,1660.6,14373.4,4177.5,1586.9,253109.8,623.2,3329.2,0.0,0.0,4832.7,438.2,10639.0,46924.9,6844.2,4196.7,5830.1,1542.8,4209.3,1663.4,694.3,3284.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,846.3,498.1,683.7,604.0,815.7,1408807.0,1133173.0,289433.455191,293147.424069,582580.87926,197671.0,198828.0,396499.0,58651.0,737381.87926,1291224.0,1015590.0,1507866.0,0.919165,0.983795,23.0,24.0,47.0,1532703.338771,1487215.0
sub-NDARJK085PZL,6005.6,357.7,11586.5,52471.1,7416.4,4487.0,5856.6,1709.2,588.8,1587.5,17686.6,4080.9,1643.0,218032.2,694.5,3985.8,0.0,0.0,5803.1,424.0,11548.9,52415.2,7265.5,4703.0,5461.1,1623.2,4182.4,1575.5,598.8,3751.2,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,733.9,486.5,425.3,398.9,684.3,1264725.0,1026766.0,252279.342435,254746.408079,507025.750515,176562.5,178329.5,354892.0,60515.0,674955.750515,1134853.0,896894.0,1357741.0,0.924421,0.992409,5.0,8.0,13.0,1368126.159105,1304645.2
sub-NDARJK147LNJ,2630.7,388.9,11983.2,52835.0,8046.6,4246.2,6046.7,1909.9,590.1,1435.2,19799.9,4164.5,1753.9,246719.7,744.4,4068.3,0.0,0.0,2654.3,399.2,11940.0,51330.8,7996.3,4403.5,5877.8,1813.5,4320.0,1704.4,663.6,4077.4,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,880.8,449.6,736.2,749.3,714.1,1440335.0,1177026.0,285899.554339,286281.474876,572181.029214,215448.0,216151.0,431599.0,63528.0,742752.029214,1310181.0,1046872.0,1536013.0,0.901864,0.961773,9.0,10.0,19.0,1597064.710791,1515481.2
sub-NDARJK154PF5,7093.0,607.0,16360.7,57414.0,8901.6,4549.3,6894.1,2027.9,1077.6,1433.7,21320.1,4222.6,1842.0,304056.8,676.3,4075.7,0.0,0.0,7753.1,658.6,16324.7,53482.1,8472.2,4718.7,6959.2,1925.0,4507.6,2067.3,778.9,4300.3,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,893.8,545.2,754.7,433.0,951.8,1562356.0,1237737.0,279690.738351,281848.383,561539.121352,239903.0,243437.0,483340.0,69300.0,745389.121352,1416108.0,1091489.0,1661804.0,0.913103,0.971225,17.0,23.0,40.0,1711039.917826,1636503.2
sub-NDARJK431RXK,4381.9,309.8,14407.9,57969.4,7524.5,3346.2,5444.9,1538.2,610.8,2798.0,18018.8,4003.4,1594.8,267595.6,703.4,3667.4,0.0,0.0,4350.0,460.8,13291.0,55533.2,7161.5,3574.6,5276.3,1504.5,3964.1,1672.3,668.6,3772.6,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,792.7,343.4,652.0,632.7,779.8,1429738.0,1143159.0,274511.561724,273086.539434,547598.101157,209951.5,210319.5,420271.0,57649.0,720912.101157,1287610.0,1001031.0,1539639.0,0.907527,0.977286,4.0,8.0,12.0,1575422.557687,1521307.4
sub-NDARJK482MZB,3710.3,647.7,12495.8,52665.4,6877.6,4076.1,4967.4,1634.6,670.7,1811.0,17104.5,3846.5,1582.5,228775.7,581.8,3650.1,0.0,0.0,4234.8,670.4,12402.7,52120.7,6628.3,4182.7,4871.9,1571.3,3871.0,1674.4,575.1,3681.8,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,786.6,418.2,513.3,499.7,639.1,1228561.0,983003.0,235599.246193,239755.651263,475354.897456,166064.5,169740.5,335805.0,56351.0,638990.897456,1097326.0,851768.0,1342749.0,0.924606,1.010543,15.0,11.0,26.0,1328740.59665,1302475.6
sub-NDARJK487UCN,4757.1,514.7,16548.2,55188.0,7278.8,4508.4,6107.5,1982.3,671.7,2858.4,19142.7,3959.7,1692.5,272309.0,777.3,3911.3,0.0,0.0,3708.5,487.0,16992.6,54839.0,7406.7,4602.1,5901.9,1866.3,4141.4,1633.2,705.6,3773.6,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,1164.2,574.9,772.4,809.5,909.9,1425206.0,1135791.0,252151.646335,249991.766546,502143.412881,222464.5,228328.5,450793.0,62500.0,677944.412881,1279820.0,990405.0,1511458.0,0.922877,0.978728,15.0,22.0,37.0,1544307.800603,1514063.2
sub-NDARJK734VNF,8353.3,627.7,18538.0,63644.3,9566.0,5409.8,7133.4,2251.7,897.0,2650.5,25413.0,4653.9,1798.5,361744.6,766.9,5058.3,0.0,0.0,9685.4,743.4,17956.7,64074.7,9424.8,5577.0,6944.1,1998.8,4901.7,2147.6,871.0,5205.7,0.0,0.0,0.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,951.1,602.6,765.0,404.5,942.6,1775612.0,1387896.0,302032.67162,300340.240413,602372.912033,286101.5,289302.5,575404.0,76133.0,810496.912033,1608374.0,1220658.0,1844477.0,0.912845,0.948248,4.0,12.0,16.0,1945141.196383,1856149.6
sub-NDARJK842BCN,6149.5,520.8,14013.3,59267.0,7793.4,5004.7,6240.3,2015.4,1136.0,3271.0,20431.2,4251.2,1697.0,288813.3,671.2,4107.0,0.0,0.0,6172.7,605.7,13937.7,59892.8,7608.1,5106.3,6164.5,1975.0,4277.4,1816.5,677.6,4137.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,722.1,403.0,788.4,711.3,815.3,1460588.0,1153837.0,275419.065887,276205.118457,551624.184344,207637.5,207388.5,415026.0,65761.0,739315.184344,1311578.0,1004827.0,1596391.0,0.904267,0.988344,52.0,39.0,91.0,1615217.892841,1546517.2
sub-NDARJK910PDK,4987.4,507.0,12884.6,48062.8,7824.4,3551.5,5656.2,1647.0,704.9,1768.0,19125.5,4079.2,1850.4,280800.3,746.1,3890.0,0.0,0.0,4636.9,923.5,13125.3,47130.8,7866.5,3782.7,5593.7,1699.7,3785.8,1804.4,809.6,3944.1,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,886.6,468.2,791.4,593.0,702.3,1383931.0,1082274.0,251333.906145,251680.90335,503014.809494,204874.5,207403.5,412278.0,60902.0,662510.809494,1260424.0,958767.0,1491292.0,0.927781,0.999755,13.0,16.0,29.0,1491656.735746,1438860.8
sub-NDARJK995KMG,2724.3,503.8,13439.6,64063.3,7317.5,3848.3,6315.6,1647.0,581.4,2089.2,20814.4,4592.6,1698.8,285014.1,689.1,4573.7,0.0,0.0,3060.2,435.0,13095.3,61959.6,7770.9,4048.1,6131.8,1743.0,4460.9,2029.7,698.6,4190.1,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,864.9,402.5,646.4,694.2,848.2,1468978.0,1169305.0,279518.53787,281494.401228,561012.939097,207018.5,206236.5,413255.0,63076.0,751929.939097,1315304.0,1015631.0,1619225.0,0.898104,0.989962,45.0,45.0,90.0,1635643.353893,1571210.2
sub-NDARJL016LRL,5022.8,460.6,15872.9,56540.6,5693.7,4620.1,5563.0,1479.1,1350.3,1514.1,16334.7,3839.1,1599.3,359950.2,688.3,3533.8,0.0,0.0,6376.0,363.7,14628.5,53797.1,5528.8,4509.0,5414.5,1425.9,3927.5,1701.1,737.5,3660.6,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,712.7,316.1,668.4,542.8,80.2,1566734.186769,1203990.143527,306867.939439,307624.351385,614492.290825,196584.523435,195323.523284,391908.046719,55639.006633,784258.311062,1423337.169675,1060593.126433,1614048.19241,0.982931,1.012615,42.0,34.0,76.0,1593940.372333,1575464.5
sub-NDARJL292RYV,10076.0,662.2,14351.8,61706.8,7123.6,5059.8,6301.5,1959.6,1432.3,2255.1,19744.7,3713.9,1817.3,299403.6,785.3,4008.9,0.0,0.0,9626.8,970.4,14554.1,61733.7,6692.2,5225.4,6072.9,1794.4,3777.4,1902.1,792.8,4225.6,0.0,0.0,0.0,222.5,0.0,0.0,0.0,0.0,0.0,0.0,815.6,592.1,726.5,424.8,1020.8,1615884.0,1285886.0,315095.99975,320846.266024,635942.265774,224259.5,231083.5,455343.0,63829.0,826023.265774,1462004.0,1132006.0,1754062.0,0.911748,0.989714,24.0,17.0,41.0,1772291.688423,1712820.0
sub-NDARJL303FKR,4926.1,625.7,12684.0,54950.1,9103.3,5049.2,7016.4,2135.8,580.2,1323.0,20995.4,4937.0,1960.4,266524.4,737.3,4442.6,0.0,0.0,4694.2,610.3,12687.6,54859.5,8667.5,5075.2,6799.8,2045.3,5247.9,2112.7,676.4,4498.5,0.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,1093.8,511.3,1103.3,908.1,998.4,1591006.0,1300843.0,293055.221946,295092.782177,588148.004123,265821.5,264669.5,530491.0,72876.0,773457.004123,1454086.0,1163923.0,1694657.0,0.88901,0.946927,10.0,5.0,15.0,1789638.275113,1684811.9
sub-NDARJL656RDA,7287.3,521.7,11609.8,51823.9,5956.0,3581.6,5612.8,1666.9,588.5,2134.2,16529.2,3768.8,1813.6,264639.9,753.8,3452.0,0.0,0.0,3488.2,343.8,11521.3,51591.6,6401.2,3671.1,5520.4,1621.7,4165.1,1856.4,764.4,3451.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.6,357.9,694.2,516.8,547.9,1397619.0,1109829.0,286593.563112,284948.490718,571542.05383,190257.5,188804.5,379062.0,55488.0,733357.05383,1269011.0,981221.0,1472834.0,0.943356,0.994124,8.0,11.0,19.0,1481539.082021,1450449.8
sub-NDARJL861WTP,6351.4,733.3,11446.3,60921.1,7267.6,4154.1,6443.5,1799.4,1374.2,2470.0,17999.0,4644.8,1782.6,239280.2,666.2,4046.6,0.0,0.0,6154.9,726.0,11296.7,58575.7,6915.1,4234.8,6378.0,1780.5,4787.8,2018.9,663.5,3973.7,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,724.3,395.6,488.6,375.9,884.0,1389560.0,1121989.0,273597.383282,271619.790689,545217.173971,192998.5,191827.5,384826.0,63301.0,730748.173971,1245485.0,977914.0,1480305.0,0.914785,0.974525,10.0,17.0,27.0,1519001.588673,1463438.9
sub-NDARJM013VR4,6888.4,902.7,13926.3,62046.9,7062.9,3592.6,5986.2,1502.0,775.4,2191.2,19624.5,4330.3,1943.1,301538.1,623.2,4064.9,0.0,0.0,4837.3,599.6,13555.8,60952.2,7231.0,3693.4,5909.5,1383.3,4590.1,1929.0,675.9,4066.5,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,774.7,476.3,583.9,414.1,117.4,1595023.0,1284262.0,314185.190712,313653.115472,627838.306184,222204.0,221727.0,443931.0,60951.0,815452.306184,1441889.0,1131128.0,1622503.0,0.958167,0.974675,15.0,16.0,31.0,1664661.214714,1608976.8
sub-NDARJM036PVX,3526.4,475.3,13330.9,57033.1,7864.5,3524.2,5955.8,1627.3,619.3,1825.4,19069.7,4644.2,1637.7,241837.9,552.2,3991.9,0.0,0.0,5718.8,382.9,12850.6,54284.5,7218.2,3709.0,5648.4,1609.1,4662.3,1751.4,536.5,4006.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.6,429.1,772.8,801.9,900.0,1328191.0,1069150.0,252824.604457,247037.858757,499862.463214,199305.0,196571.0,395876.0,60826.0,674985.463214,1188485.0,929444.0,1480159.0,0.899372,1.002276,37.0,25.0,62.0,1476797.681828,1418657.1
sub-NDARJM239GN4,6087.3,543.7,14822.6,63934.5,8154.7,3886.8,5697.9,1677.7,1069.9,1665.0,19673.3,4408.5,1801.4,319282.5,572.7,4170.6,0.0,0.0,5265.7,546.1,14619.7,63256.9,8019.5,3894.1,5607.2,1561.5,4493.6,1772.6,635.6,4163.2,0.0,0.0,0.0,86.8,0.0,0.0,0.0,0.0,0.0,0.0,634.2,313.3,771.3,647.9,815.3,1400895.0,1064340.0,216446.163632,219714.848426,436161.012058,212736.0,211641.0,424377.0,63090.0,629478.012058,1241948.0,905393.0,1606883.0,0.851108,0.976255,43.0,46.0,89.0,1645965.985887,1611747.5
sub-NDARJM296MDW,8501.2,623.4,14047.3,49416.9,7424.2,4206.5,5618.4,1751.5,1239.1,2618.2,17866.8,3893.4,1564.2,271428.3,756.0,3783.4,0.0,0.0,10529.4,636.3,12767.6,48366.8,7008.1,4136.6,5613.3,1759.1,3899.1,1604.7,695.0,3901.6,0.0,0.0,0.0,109.3,0.0,0.0,0.0,0.0,0.0,0.0,841.8,541.8,645.8,653.9,659.7,1365018.0,1065309.0,249426.040205,260228.495637,509654.535842,197862.5,203171.5,401034.0,59588.0,669072.535842,1239357.0,939648.0,1504366.0,0.885258,0.97563,65.0,50.0,115.0,1541943.598634,1454347.5
sub-NDARJM388RU1,4263.3,722.4,14665.6,56654.5,8336.5,3643.8,5341.0,1527.7,924.7,2188.0,20202.0,4372.6,1376.3,310068.1,496.4,3608.9,0.0,0.0,3981.9,693.7,16131.5,55710.8,8321.9,4052.0,5165.4,1483.9,4280.2,1636.3,504.4,4013.9,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,846.9,380.8,424.2,355.8,688.5,1436371.0,1111100.0,247497.58613,241810.612396,489308.198526,221948.5,219116.5,441065.0,60426.0,664561.198526,1292150.0,966879.0,1529630.0,0.886518,0.944077,30.0,21.0,51.0,1620238.531743,1581033.0
sub-NDARJM708VGE,16077.5,835.4,10750.3,54580.3,7334.6,3932.0,5416.5,1773.1,1346.0,1819.8,17250.1,3545.2,1785.2,285663.2,543.7,3814.3,0.0,0.0,9749.2,394.0,10605.5,54883.6,7293.2,3980.7,5293.7,1795.3,4052.8,1856.1,610.0,3895.1,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,874.0,461.1,635.0,424.4,1120.1,1515384.0,1189444.0,298314.272461,296470.144724,594784.417186,211013.5,208918.5,419932.0,58842.0,765899.417186,1382358.0,1056418.0,1571843.0,0.932222,0.966954,9.0,7.0,16.0,1625561.278379,1573437.2
