rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
sub-NDARVB587ECK,1267.0,1153.0,2436.0,1976.0,600.0,3756.0,7480.0,4286.0,1212.0,6522.0,2912.0,3872.0,2189.0,5005.0,788.0,1616.0,1778.0,1248.0,2662.0,1978.0,3573.0,1505.0,4768.0,4628.0,939.0,11035.0,11629.0,4707.0,4523.0,3356.0,464.0,541.0,440.0,2885.0,109727.0,1281092.0,1720574.286745
sub-NDARVB607WW4,769.0,951.0,2417.0,1853.0,564.0,2993.0,5327.0,2900.0,1030.0,5471.0,2850.0,3380.0,2225.0,3745.0,707.0,1648.0,1330.0,941.0,2049.0,2063.0,3767.0,1508.0,4674.0,3742.0,627.0,8981.0,8046.0,4857.0,4304.0,3586.0,360.0,511.0,363.0,2671.0,93211.7,1137714.0,1528639.779554
sub-NDARVB811FVD,868.0,900.0,2508.0,1864.0,423.0,3804.0,5446.0,4440.0,1233.0,5205.0,3452.0,3520.0,2720.0,4115.0,718.0,1895.0,1623.0,1170.0,1873.0,1985.0,4532.0,1678.0,5692.0,4494.0,795.0,6656.0,9072.0,6171.0,4778.0,4694.0,427.0,611.0,478.0,2746.0,102586.0,1269054.0,1708882.446037
sub-NDARVB842ZM8,933.0,787.0,2089.0,1919.0,456.0,2974.0,5943.0,2911.0,899.0,7230.0,2313.0,3099.0,1769.0,3295.0,517.0,1436.0,1226.0,825.0,1214.0,1507.0,4252.0,1268.0,5068.0,3726.0,689.0,5692.0,7606.0,5438.0,3939.0,2820.0,292.0,493.0,320.0,2465.0,87410.9,1044433.0,1482966.341158
sub-NDARVB877VWL,1306.0,882.0,2827.0,1860.0,567.0,3755.0,8473.0,4039.0,1126.0,6369.0,2828.0,3182.0,2634.0,4472.0,643.0,1943.0,1659.0,1110.0,1845.0,1675.0,4692.0,1557.0,5680.0,4893.0,816.0,7042.0,9155.0,6993.0,4522.0,4224.0,476.0,419.0,365.0,2479.0,106509.0,1233615.0,1715419.142595
sub-NDARVB897AH1,800.0,1034.0,2228.0,1584.0,325.0,3601.0,5106.0,3400.0,1018.0,5993.0,2472.0,3182.0,2091.0,3322.0,618.0,1338.0,1299.0,859.0,1614.0,1616.0,3809.0,1427.0,4648.0,3655.0,784.0,5993.0,7435.0,5210.0,3960.0,3635.0,395.0,496.0,333.0,2346.0,87622.0,1116166.0,1627451.133482
sub-NDARVB902GA5,1189.0,887.0,2045.0,1445.0,573.0,3553.0,6412.0,3894.0,1027.0,5234.0,2877.0,3266.0,2407.0,4264.0,577.0,1429.0,1662.0,1254.0,2713.0,1449.0,2431.0,1413.0,4529.0,4388.0,851.0,9904.0,9838.0,4607.0,4825.0,2678.0,488.0,576.0,424.0,2507.0,97615.5,1157366.0,1523139.059632
sub-NDARVC140PKY,1226.0,642.0,2407.0,1540.0,375.0,3275.0,6594.0,3880.0,1200.0,5408.0,2702.0,3617.0,2294.0,4616.0,838.0,1513.0,1325.0,953.0,1674.0,1515.0,4980.0,1401.0,5161.0,4457.0,642.0,6519.0,8550.0,6348.0,4130.0,3841.0,320.0,493.0,394.0,2950.0,97780.1,1236743.0,1693543.372211
sub-NDARVC195NLH,879.0,777.0,1952.0,1861.0,517.0,3101.0,5937.0,3786.0,1006.0,5708.0,2842.0,3513.0,2089.0,3902.0,644.0,1368.0,1567.0,1060.0,1872.0,1904.0,4278.0,1454.0,5281.0,4242.0,692.0,6626.0,7728.0,6047.0,4143.0,4773.0,405.0,622.0,381.0,2757.0,95713.1,1218716.0,1653658.276534
sub-NDARVC246ZY8,1098.0,638.0,1922.0,1359.0,481.0,3176.0,5593.0,3193.0,903.0,4338.0,2726.0,2930.0,2012.0,3432.0,695.0,1405.0,1564.0,892.0,1666.0,1452.0,3779.0,1160.0,4397.0,3515.0,677.0,5453.0,6818.0,4511.0,3282.0,3465.0,258.0,543.0,317.0,2421.0,82080.7,1030709.0,1366132.327109
sub-NDARVC305AC6,1223.0,1065.0,2436.0,1885.0,436.0,3813.0,6553.0,4160.0,999.0,6460.0,2982.0,3390.0,2469.0,4960.0,698.0,2084.0,1737.0,1078.0,1996.0,1677.0,4598.0,1946.0,5646.0,4262.0,818.0,7931.0,8441.0,6172.0,4733.0,4104.0,428.0,515.0,401.0,2920.0,105014.0,1344943.0,1813599.548944
sub-NDARVC310XV2,997.0,659.0,1498.0,1317.0,359.0,2532.0,5546.0,2407.0,694.0,5564.0,1616.0,2819.0,1775.0,3103.0,512.0,1467.0,1375.0,684.0,1968.0,1462.0,2654.0,1100.0,3690.0,2764.0,469.0,6601.0,6602.0,3934.0,3143.0,2221.0,338.0,438.0,294.0,1759.0,74359.8,937941.0,1395464.087918
sub-NDARVC350WVG,859.0,783.0,2779.0,1836.0,426.0,3442.0,7016.0,3835.0,1353.0,5088.0,2249.0,3634.0,2141.0,4084.0,628.0,1711.0,1531.0,869.0,1716.0,2016.0,4494.0,1546.0,5409.0,4133.0,632.0,6419.0,8090.0,5892.0,4120.0,3555.0,287.0,486.0,406.0,2342.0,95809.5,1109160.0,1538599.349537
sub-NDARVC518NWG,1200.0,805.0,2897.0,1589.0,413.0,3381.0,7376.0,4041.0,1097.0,5989.0,2372.0,2654.0,1682.0,5102.0,794.0,1635.0,1667.0,965.0,1856.0,1355.0,5115.0,1333.0,6369.0,3792.0,504.0,7601.0,8969.0,5759.0,4756.0,4563.0,364.0,672.0,372.0,2824.0,101863.0,1257935.0,1831710.829584
sub-NDARVC558CAA,1240.0,638.0,2321.0,1639.0,354.0,2737.0,5945.0,2576.0,1032.0,5890.0,2190.0,3358.0,1810.0,3111.0,502.0,1656.0,1204.0,751.0,1273.0,1679.0,4307.0,1118.0,4930.0,3477.0,505.0,4693.0,6542.0,5823.0,3733.0,3995.0,359.0,442.0,354.0,2586.0,84769.0,1059362.0,1430468.07345
sub-NDARVC673HFA,1012.0,729.0,2452.0,1598.0,459.0,3026.0,5895.0,3774.0,910.0,5141.0,2469.0,3033.0,2141.0,4025.0,513.0,1608.0,1537.0,935.0,1347.0,1455.0,5080.0,1497.0,5971.0,3970.0,672.0,6893.0,8157.0,5470.0,3742.0,3644.0,360.0,552.0,336.0,2675.0,93078.2,1143038.0,1530374.220744
sub-NDARVC711ZK0,617.0,442.0,1588.0,1038.0,293.0,2020.0,4562.0,1543.0,864.0,4327.0,1579.0,2426.0,1147.0,2322.0,465.0,1112.0,1291.0,606.0,1388.0,1330.0,3151.0,809.0,3810.0,2572.0,300.0,3735.0,4625.0,3461.0,3020.0,2988.0,333.0,390.0,346.0,1851.0,62351.2,854967.0,1291232.575141
sub-NDARVC716GEE,853.0,604.0,2237.0,1462.0,302.0,3510.0,5383.0,3308.0,982.0,6261.0,2052.0,2609.0,1409.0,3414.0,740.0,1543.0,1508.0,888.0,1461.0,1631.0,4274.0,1016.0,4529.0,4484.0,390.0,5323.0,5990.0,5733.0,3865.0,4782.0,376.0,495.0,466.0,2161.0,86040.8,1035019.0,1584730.324226
sub-NDARVC745RL3,919.0,896.0,1907.0,1847.0,433.0,2918.0,5842.0,3658.0,895.0,5278.0,2463.0,3321.0,2146.0,3419.0,673.0,1384.0,1528.0,816.0,1262.0,1630.0,4260.0,1168.0,4694.0,4660.0,783.0,7177.0,6908.0,6665.0,3500.0,4056.0,307.0,516.0,307.0,2197.0,90434.3,1173811.0,1583260.847633
sub-NDARVC821LP9,878.0,559.0,2168.0,1409.0,387.0,3064.0,4747.0,3136.0,958.0,4501.0,2529.0,3057.0,2018.0,3595.0,639.0,1668.0,1404.0,897.0,1717.0,1517.0,4350.0,1048.0,4924.0,4423.0,445.0,5978.0,7648.0,5464.0,3940.0,3427.0,381.0,454.0,356.0,2293.0,85978.0,1094479.0,1504939.530967
sub-NDARVC871YDD,1072.0,768.0,2143.0,1692.0,492.0,3977.0,6445.0,3211.0,1016.0,6516.0,2583.0,3555.0,1751.0,3688.0,660.0,1746.0,1889.0,1119.0,2248.0,1478.0,4783.0,1240.0,5850.0,5496.0,598.0,7521.0,8143.0,6708.0,4595.0,5102.0,337.0,541.0,425.0,2630.0,102017.0,1231005.0,1670874.475095
sub-NDARVC874KGR,987.0,547.0,2149.0,1613.0,563.0,3532.0,6078.0,4067.0,940.0,5137.0,2721.0,3243.0,2333.0,4134.0,582.0,1491.0,1719.0,1055.0,1614.0,1481.0,4337.0,1379.0,4665.0,4587.0,631.0,6937.0,8767.0,6116.0,4247.0,4840.0,338.0,534.0,412.0,2747.0,96521.8,1248761.0,1694049.505123
sub-NDARVC882UMT,1103.0,972.0,2627.0,1655.0,372.0,3323.0,5829.0,3457.0,1025.0,5741.0,2791.0,3559.0,2143.0,3773.0,760.0,1396.0,1328.0,1038.0,1706.0,1564.0,4304.0,1324.0,4990.0,4158.0,824.0,6222.0,7347.0,5649.0,3951.0,3941.0,399.0,426.0,357.0,2674.0,92729.4,1154505.0,1551360.009429
sub-NDARVC956HHP,1141.0,741.0,2739.0,1796.0,512.0,3834.0,7866.0,3779.0,939.0,5569.0,2533.0,3038.0,2092.0,4479.0,651.0,1677.0,1754.0,812.0,1674.0,1336.0,4587.0,1512.0,5734.0,4763.0,566.0,6931.0,8109.0,6473.0,4927.0,4086.0,375.0,389.0,508.0,2634.0,100554.0,1209509.0,1676541.372211
sub-NDARVC964LX0,1183.0,897.0,3162.0,1798.0,431.0,3237.0,6840.0,3849.0,970.0,4802.0,3305.0,3397.0,2422.0,4053.0,602.0,1589.0,1630.0,1121.0,1858.0,1490.0,4315.0,1349.0,5525.0,4908.0,797.0,6695.0,8240.0,6403.0,3986.0,3799.0,376.0,540.0,332.0,2499.0,98401.0,1114605.0,1459962.504266
sub-NDARVC997CME,1089.0,566.0,1788.0,1830.0,511.0,3025.0,6115.0,3714.0,968.0,5557.0,2578.0,3444.0,1963.0,3917.0,540.0,1424.0,1338.0,942.0,1770.0,1647.0,4318.0,1166.0,5179.0,4110.0,570.0,6251.0,7383.0,5386.0,3881.0,4524.0,369.0,432.0,349.0,2504.0,91150.2,1143329.0,1528353.42281
sub-NDARVD028VU9,779.0,799.0,3048.0,1834.0,487.0,3933.0,5693.0,3888.0,995.0,4991.0,2901.0,3493.0,2134.0,3496.0,772.0,1671.0,1412.0,1085.0,1720.0,1879.0,4962.0,1471.0,5421.0,4481.0,546.0,7092.0,8328.0,6117.0,4766.0,4224.0,391.0,619.0,404.0,2733.0,98565.5,1295828.0,1768613.778461
sub-NDARVD194JX2,929.0,549.0,1756.0,1438.0,497.0,3209.0,5346.0,2763.0,1066.0,4774.0,2263.0,2906.0,1922.0,3279.0,581.0,1374.0,1158.0,795.0,1827.0,1229.0,4186.0,927.0,4312.0,4130.0,420.0,5869.0,6538.0,5805.0,3604.0,3303.0,318.0,545.0,388.0,2326.0,82331.1,1041407.0,1452279.932617
sub-NDARVD219XN1,962.0,800.0,2849.0,1748.0,589.0,2981.0,6348.0,4000.0,895.0,5704.0,2934.0,3246.0,2425.0,4352.0,675.0,1615.0,1824.0,980.0,1824.0,1682.0,4013.0,1012.0,4929.0,5311.0,727.0,6025.0,8184.0,6743.0,3939.0,4614.0,338.0,641.0,418.0,2405.0,97730.0,1220006.0,1611129.18232
sub-NDARVD437JV0,1177.0,938.0,2198.0,2112.0,532.0,3742.0,7265.0,3559.0,966.0,6932.0,2419.0,3391.0,1981.0,3888.0,595.0,1674.0,1603.0,865.0,1813.0,2063.0,3972.0,1495.0,5625.0,5048.0,725.0,6597.0,7492.0,5938.0,3883.0,4013.0,379.0,550.0,337.0,2539.0,98306.6,1185271.0,1649522.231741
sub-NDARVD495YP9,889.0,1015.0,2997.0,1864.0,436.0,3267.0,5371.0,3638.0,789.0,5916.0,2497.0,3281.0,2090.0,3811.0,634.0,1404.0,1381.0,874.0,1524.0,1965.0,3601.0,1240.0,6156.0,3018.0,660.0,7586.0,9357.0,4214.0,3627.0,2609.0,392.0,495.0,357.0,2305.0,91260.0,1127392.0,1471132.915959
sub-NDARVD543CMZ,915.0,574.0,1862.0,1256.0,384.0,2998.0,5773.0,2640.0,964.0,4304.0,2099.0,2619.0,1772.0,3278.0,657.0,1469.0,1172.0,819.0,1382.0,1311.0,4075.0,1007.0,4529.0,3311.0,456.0,4808.0,6635.0,4695.0,3666.0,3374.0,311.0,459.0,342.0,2097.0,78009.3,990007.0,1396725.595242
sub-NDARVD552PRC,1053.0,761.0,2412.0,2047.0,369.0,3222.0,6952.0,3719.0,964.0,5560.0,2627.0,3620.0,2051.0,4093.0,730.0,1673.0,1881.0,930.0,1900.0,1897.0,4574.0,1127.0,5327.0,4887.0,635.0,8522.0,8215.0,7773.0,4823.0,5284.0,441.0,445.0,409.0,2464.0,103387.0,1233045.0,1787176.341719
sub-NDARVD635FX8,1052.0,708.0,2234.0,2411.0,457.0,2954.0,5842.0,3181.0,1003.0,6360.0,1982.0,3457.0,2042.0,4088.0,617.0,2198.0,1479.0,879.0,1377.0,1975.0,4764.0,1356.0,5120.0,4070.0,669.0,6370.0,7972.0,5159.0,4897.0,4668.0,317.0,581.0,397.0,2335.0,94972.9,1117633.0,1684304.555386
sub-NDARVD685RRJ,727.0,660.0,1817.0,1315.0,366.0,2959.0,5030.0,3303.0,727.0,3875.0,1866.0,2466.0,1933.0,3169.0,576.0,1186.0,1071.0,659.0,1293.0,1120.0,3113.0,883.0,4168.0,3598.0,536.0,5333.0,5931.0,4974.0,3393.0,2947.0,341.0,493.0,304.0,1765.0,73898.5,928514.0,1285324.025788
sub-NDARVD748TR8,900.0,980.0,2612.0,1505.0,492.0,3513.0,7085.0,4327.0,938.0,6039.0,2844.0,3437.0,2459.0,4377.0,763.0,1355.0,1957.0,1117.0,1977.0,1610.0,3426.0,1448.0,5981.0,3797.0,710.0,8492.0,8901.0,4476.0,3901.0,3302.0,511.0,483.0,398.0,2720.0,98832.9,1241432.0,1707685.46628
sub-NDARVE086HX4,973.0,831.0,2407.0,1405.0,548.0,2934.0,5822.0,3945.0,956.0,4828.0,3104.0,3139.0,2192.0,4121.0,607.0,1491.0,1340.0,939.0,1646.0,1417.0,4159.0,1524.0,4769.0,4253.0,576.0,7967.0,7212.0,5577.0,3957.0,3411.0,359.0,504.0,348.0,2430.0,91690.0,1223238.145821,1648598.674923
sub-NDARVE724GEF,588.0,434.0,1231.0,1260.0,406.0,2213.0,3180.0,1978.0,595.0,3761.0,1641.0,2437.0,1263.0,2906.0,494.0,1590.0,730.0,632.0,1112.0,1066.0,3035.0,741.0,3567.0,2828.0,325.0,3836.0,5408.0,4259.0,3124.0,2231.0,329.0,509.0,280.0,1640.0,61629.5,794138.0,1207149.066149
sub-NDARVF012BD2,1252.0,847.0,3046.0,2391.0,556.0,3695.0,8741.0,4019.0,1658.0,6936.0,3476.0,4659.0,2643.0,4717.0,761.0,1502.0,1934.0,1138.0,2394.0,2564.0,5676.0,1654.0,5750.0,5283.0,909.0,7958.0,9983.0,7344.0,4562.0,4634.0,400.0,565.0,425.0,2789.0,116862.0,1404299.0,1889874.901854
sub-NDARVF159VP9,1248.0,1146.0,2061.0,1532.0,517.0,3087.0,7966.0,3332.0,970.0,6510.0,2661.0,3617.0,2170.0,3691.0,621.0,1694.0,1294.0,1049.0,1558.0,1816.0,3972.0,1635.0,5083.0,3913.0,942.0,7506.0,8022.0,6330.0,3402.0,3247.0,419.0,499.0,310.0,2357.0,96179.2,1199842.0,1617406.896722
sub-NDARVF544YP6,1162.0,777.0,2569.0,1734.0,408.0,3233.0,5124.0,3103.0,1044.0,5595.0,2345.0,3852.0,2118.0,3985.0,686.0,1283.0,1406.0,1007.0,1589.0,1564.0,3169.0,1191.0,5506.0,3377.0,586.0,7266.0,8897.0,3694.0,4348.0,3085.0,430.0,403.0,373.0,2157.0,89067.0,1127773.0,1538576.027424
sub-NDARVF786FUU,914.0,891.0,2425.0,2002.0,472.0,3054.0,6556.0,3726.0,1155.0,5882.0,2219.0,3540.0,2034.0,3999.0,688.0,1447.0,1323.0,776.0,1496.0,2076.0,4201.0,1224.0,5101.0,5081.0,624.0,7012.0,7279.0,6440.0,3627.0,4157.0,324.0,532.0,382.0,1951.0,94609.9,1133681.0,1547411.83063
sub-NDARVF852TZ4,1130.0,979.0,1870.0,1446.0,447.0,3212.0,6424.0,3207.0,1054.0,5040.0,2454.0,3168.0,2238.0,3393.0,644.0,1649.0,1834.0,832.0,1794.0,1548.0,4024.0,1300.0,4848.0,4006.0,705.0,6628.0,7059.0,5713.0,4077.0,3671.0,371.0,514.0,369.0,2549.0,90196.3,1185304.858701,1535254.142563
sub-NDARVG127VW5,996.0,648.0,2105.0,1513.0,319.0,2832.0,5391.0,3044.0,900.0,4591.0,2377.0,2792.0,1878.0,3888.0,624.0,1413.0,1236.0,709.0,1544.0,1651.0,3463.0,1147.0,4277.0,3603.0,480.0,5095.0,6513.0,4400.0,3654.0,3502.0,283.0,410.0,307.0,2357.0,79943.2,1001845.0,1366998.774482
sub-NDARVG132NF6,1087.0,934.0,2739.0,1711.0,505.0,3020.0,6195.0,3351.0,871.0,5229.0,3048.0,3567.0,2131.0,3956.0,653.0,1537.0,2466.0,863.0,1682.0,1882.0,3034.0,1486.0,5005.0,4096.0,801.0,7277.0,8639.0,5561.0,4455.0,2667.0,390.0,498.0,408.0,2275.0,94019.6,1140554.0,1531701.324472
sub-NDARVG148WHV,1324.0,1046.0,2653.0,1464.0,491.0,3851.0,6415.0,3914.0,1342.0,5327.0,3493.0,3152.0,2223.0,4414.0,766.0,1547.0,1614.0,1282.0,2503.0,1253.0,4793.0,1637.0,5205.0,4732.0,811.0,9212.0,9399.0,6341.0,5229.0,4212.0,391.0,564.0,488.0,3183.0,106270.0,1343734.0,1804716.120577
sub-NDARVG163VVN,907.0,610.0,2045.0,1371.0,432.0,2628.0,5977.0,3271.0,1096.0,5323.0,2515.0,3229.0,2172.0,3733.0,621.0,1582.0,1341.0,878.0,1618.0,1396.0,4505.0,1222.0,4942.0,4233.0,461.0,6089.0,7312.0,5324.0,3733.0,3691.0,381.0,476.0,344.0,2270.0,87727.9,1112936.0,1512935.538881
sub-NDARVG246LT7,644.0,573.0,2037.0,1714.0,390.0,3167.0,4339.0,2986.0,820.0,5136.0,2075.0,2864.0,2049.0,3232.0,589.0,1255.0,1275.0,1009.0,1765.0,1886.0,3591.0,1077.0,4579.0,3470.0,475.0,6703.0,7391.0,4235.0,4087.0,3487.0,383.0,501.0,397.0,2232.0,82413.1,1047768.124904,1511438.995356
sub-NDARVG436WGG,1128.0,796.0,1572.0,1914.0,544.0,3399.0,7033.0,3826.0,881.0,6349.0,3364.0,3749.0,2901.0,4647.0,747.0,1596.0,1534.0,1266.0,2301.0,1808.0,5608.0,959.0,5105.0,5074.0,830.0,8441.0,7207.0,6811.0,4261.0,4934.0,478.0,552.0,381.0,2427.0,104425.0,1289559.0,1725052.408105
sub-NDARVG461LA2,845.0,714.0,2824.0,1605.0,341.0,3041.0,6373.0,3531.0,1047.0,5982.0,2898.0,3533.0,1956.0,3633.0,707.0,1589.0,1492.0,1044.0,1590.0,1681.0,4360.0,1248.0,5077.0,3766.0,879.0,7360.0,7317.0,6049.0,3950.0,4352.0,369.0,466.0,357.0,2065.0,94039.9,1126170.0,1496871.140172
sub-NDARVG587ALU,1017.0,564.0,2122.0,1448.0,433.0,3479.0,5533.0,3199.0,1074.0,4983.0,2336.0,3230.0,1740.0,3609.0,664.0,1438.0,1426.0,866.0,1514.0,1526.0,3856.0,1159.0,4900.0,3850.0,461.0,6596.0,6679.0,4916.0,3856.0,3543.0,309.0,430.0,395.0,2003.0,85153.3,1015252.0,1463140.18393
sub-NDARVG597HNL,1074.0,751.0,1820.0,1367.0,485.0,2959.0,6534.0,3352.0,793.0,4453.0,2014.0,2562.0,1867.0,3884.0,662.0,1493.0,1381.0,836.0,1857.0,1060.0,4318.0,1224.0,4271.0,3395.0,507.0,6006.0,6880.0,6009.0,3771.0,4409.0,329.0,543.0,364.0,2206.0,85435.4,1048009.0,1490309.061545
sub-NDARVG641YGK,817.0,650.0,2408.0,1488.0,382.0,3236.0,4978.0,3385.0,1010.0,5443.0,2399.0,3759.0,1803.0,3633.0,772.0,1413.0,1271.0,951.0,1444.0,1742.0,3888.0,1200.0,4954.0,3928.0,548.0,6011.0,7116.0,5486.0,4023.0,3495.0,345.0,482.0,371.0,2672.0,87503.7,1090691.0,1554252.381701
sub-NDARVG761NR2,1078.0,961.0,2733.0,1677.0,336.0,3198.0,6116.0,3608.0,1201.0,6203.0,2756.0,3829.0,2154.0,4493.0,780.0,1391.0,1805.0,1061.0,2024.0,1519.0,4156.0,1238.0,5229.0,4647.0,767.0,6303.0,8218.0,6136.0,4345.0,4380.0,339.0,424.0,354.0,2872.0,98333.2,1236819.0,1655648.451662
sub-NDARVG777EUZ,1086.0,723.0,2378.0,1854.0,458.0,3709.0,6097.0,4052.0,928.0,5621.0,2572.0,3408.0,1979.0,4162.0,633.0,1550.0,1645.0,913.0,1581.0,1828.0,4525.0,1098.0,5561.0,5237.0,722.0,6510.0,7451.0,6126.0,4020.0,4547.0,419.0,521.0,351.0,2588.0,96852.2,1210232.0,1675801.071306
sub-NDARVG808PKQ,926.0,705.0,1683.0,1872.0,432.0,2858.0,6038.0,2865.0,851.0,5176.0,2218.0,3446.0,1875.0,3176.0,539.0,1551.0,1451.0,892.0,1625.0,1890.0,3612.0,1252.0,4332.0,3940.0,743.0,4964.0,6503.0,5589.0,3640.0,2863.0,298.0,574.0,291.0,2074.0,82745.2,1050982.0,1427365.995063
sub-NDARVG958MHH,875.0,764.0,2245.0,1556.0,655.0,3377.0,5416.0,3867.0,962.0,5547.0,2507.0,3446.0,2224.0,4093.0,729.0,1584.0,1277.0,945.0,1357.0,1628.0,4226.0,1323.0,5447.0,4371.0,551.0,6424.0,8074.0,6753.0,4087.0,4115.0,378.0,466.0,320.0,2262.0,93846.4,1198069.0,1623787.289134
sub-NDARVG971CHH,1106.0,837.0,2053.0,1461.0,444.0,3038.0,5779.0,3006.0,988.0,5363.0,2891.0,3095.0,1942.0,3935.0,585.0,1425.0,1474.0,924.0,1583.0,1422.0,4021.0,1165.0,4981.0,3909.0,748.0,5663.0,7041.0,5274.0,4125.0,3604.0,308.0,502.0,356.0,2195.0,87244.2,1041312.0,1411015.13742
sub-NDARVH032PDR,948.0,906.0,2816.0,1516.0,526.0,3044.0,5955.0,3418.0,1370.0,5162.0,2338.0,3860.0,2366.0,3820.0,648.0,1916.0,1877.0,869.0,1888.0,1431.0,4425.0,1582.0,6192.0,4148.0,690.0,6977.0,9590.0,6205.0,4359.0,4974.0,319.0,658.0,492.0,2652.0,99938.2,1238124.0,1839940.144312
sub-NDARVH033CA4,960.0,828.0,2370.0,1616.0,412.0,2578.0,6523.0,3325.0,915.0,4927.0,2475.0,2957.0,2019.0,3675.0,512.0,1560.0,1138.0,845.0,1199.0,1527.0,3915.0,1342.0,4655.0,3873.0,552.0,5630.0,7489.0,5234.0,3517.0,3122.0,376.0,509.0,304.0,1841.0,84718.8,1021105.0,1386764.133079
sub-NDARVH070WH6,839.0,764.0,2654.0,1339.0,435.0,3295.0,6514.0,3500.0,1030.0,4942.0,2743.0,3159.0,1921.0,4171.0,660.0,1590.0,1377.0,942.0,1571.0,1590.0,3906.0,1492.0,5294.0,4045.0,576.0,7172.0,8333.0,5219.0,4077.0,3840.0,441.0,506.0,357.0,2602.0,92895.9,1213521.0,1629583.414208
sub-NDARVH565FX9,741.0,667.0,1789.0,1160.0,380.0,2846.0,5579.0,3115.0,763.0,4444.0,2119.0,2809.0,1937.0,2896.0,498.0,1578.0,1199.0,789.0,1638.0,1363.0,3462.0,1136.0,4409.0,3285.0,589.0,5419.0,6640.0,4735.0,3048.0,2803.0,306.0,430.0,283.0,1927.0,76783.6,1073070.87208,1392726.378809
sub-NDARVJ394TEC,876.0,639.0,1951.0,1626.0,370.0,3046.0,5387.0,3450.0,982.0,5453.0,2889.0,3238.0,1922.0,3730.0,635.0,1245.0,1201.0,842.0,1199.0,1676.0,3774.0,1177.0,4988.0,3825.0,427.0,5990.0,6137.0,4802.0,3570.0,3923.0,352.0,460.0,333.0,2067.0,84184.0,1087240.0,1489839.098415
sub-NDARVJ504DAA,810.0,683.0,1680.0,1156.0,288.0,2358.0,4264.0,2507.0,916.0,4589.0,2301.0,2325.0,1751.0,3175.0,648.0,1251.0,1419.0,786.0,1416.0,1225.0,2442.0,1115.0,4248.0,3034.0,412.0,5932.0,7514.0,3541.0,3263.0,2364.0,436.0,377.0,328.0,1972.0,72526.3,923930.0,1324774.498446
sub-NDARVJ685ZW5,955.0,671.0,1600.0,1710.0,486.0,3021.0,5265.0,3467.0,1161.0,4989.0,2512.0,3497.0,1924.0,3621.0,608.0,1289.0,1752.0,826.0,1502.0,2205.0,4190.0,1099.0,4304.0,3779.0,647.0,6719.0,6556.0,4921.0,3801.0,4801.0,392.0,512.0,393.0,2059.0,87234.1,1091963.0,1439582.782338
sub-NDARVJ687ENB,874.0,830.0,1982.0,1441.0,350.0,3224.0,5268.0,3265.0,975.0,5410.0,2725.0,2996.0,1958.0,3750.0,679.0,1515.0,1314.0,753.0,1466.0,1539.0,4609.0,1068.0,4791.0,4507.0,734.0,5463.0,7609.0,5592.0,3754.0,3503.0,295.0,421.0,343.0,2297.0,87301.9,1073487.0,1493027.992162
sub-NDARVJ827RGV,1151.0,591.0,2692.0,1900.0,507.0,3257.0,5836.0,3843.0,941.0,5246.0,2300.0,3258.0,2044.0,4378.0,684.0,1442.0,1376.0,833.0,1343.0,1623.0,4666.0,1323.0,5068.0,4339.0,452.0,6376.0,8542.0,4977.0,4403.0,4398.0,339.0,517.0,346.0,2243.0,93234.8,1124948.0,1618187.341209
sub-NDARVK407TGE,1067.0,640.0,1936.0,1284.0,471.0,2807.0,5256.0,2509.0,875.0,3933.0,2168.0,2448.0,1913.0,2835.0,555.0,1243.0,1197.0,718.0,1465.0,1134.0,3514.0,1050.0,4624.0,3170.0,508.0,5970.0,6052.0,4177.0,3760.0,3197.0,351.0,435.0,375.0,2033.0,75670.8,929837.0,1249053.770218
sub-NDARVK467GCK,1084.0,880.0,2037.0,1553.0,432.0,2951.0,5691.0,3898.0,899.0,5644.0,2489.0,2860.0,2119.0,3860.0,503.0,1471.0,1302.0,1021.0,1687.0,1052.0,4233.0,1259.0,4470.0,4524.0,706.0,6989.0,6081.0,6301.0,4133.0,4267.0,405.0,547.0,366.0,2300.0,90015.2,1130977.134823,1551658.883616
sub-NDARVK720WZ0,1053.0,514.0,2309.0,1311.0,405.0,2754.0,7399.0,2801.0,977.0,4653.0,2014.0,2780.0,1749.0,3700.0,690.0,1502.0,1267.0,706.0,1469.0,1367.0,4732.0,1026.0,5536.0,4093.0,505.0,5498.0,7864.0,5863.0,3788.0,3806.0,328.0,394.0,315.0,2392.0,87559.7,1016914.0,1425616.254574
