lh.aparc.area,lh_bankssts_area,lh_caudalanteriorcingulate_area,lh_caudalmiddlefrontal_area,lh_cuneus_area,lh_entorhinal_area,lh_fusiform_area,lh_inferiorparietal_area,lh_inferiortemporal_area,lh_isthmuscingulate_area,lh_lateraloccipital_area,lh_lateralorbitofrontal_area,lh_lingual_area,lh_medialorbitofrontal_area,lh_middletemporal_area,lh_parahippocampal_area,lh_paracentral_area,lh_parsopercularis_area,lh_parsorbitalis_area,lh_parstriangularis_area,lh_pericalcarine_area,lh_postcentral_area,lh_posteriorcingulate_area,lh_precentral_area,lh_precuneus_area,lh_rostralanteriorcingulate_area,lh_rostralmiddlefrontal_area,lh_superiorfrontal_area,lh_superiorparietal_area,lh_superiortemporal_area,lh_supramarginal_area,lh_frontalpole_area,lh_temporalpole_area,lh_transversetemporal_area,lh_insula_area,lh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
sub-NDARAK187ZLP,909.0,515.0,2488.0,1088.0,410.0,2679.0,3539.0,2198.0,927.0,4182.0,1568.0,2389.0,1400.0,2908.0,770.0,1302.0,1548.0,576.0,1589.0,1346.0,3225.0,1112.0,4241.0,3028.0,408.0,4798.0,6363.0,4210.0,3644.0,3492.0,223.0,444.0,414.0,2025.0,71959.1,971600.0,1465042.801486
sub-NDARAK738BGC,742.0,401.0,1768.0,1096.0,423.0,3022.0,4089.0,3391.0,774.0,4491.0,2308.0,2672.0,1606.0,2904.0,642.0,1121.0,1481.0,665.0,1276.0,1148.0,3157.0,899.0,3978.0,3349.0,660.0,4161.0,5951.0,4644.0,3372.0,2761.0,248.0,491.0,417.0,1967.0,72073.0,952830.0,1300079.783843
sub-NDARAK770XEW,813.0,736.0,2511.0,1803.0,505.0,2942.0,4138.0,3266.0,1167.0,5221.0,2704.0,3104.0,1745.0,2936.0,576.0,1186.0,1655.0,704.0,1203.0,1773.0,4714.0,1138.0,5386.0,3936.0,777.0,5486.0,7857.0,5030.0,3744.0,3792.0,258.0,504.0,460.0,2698.0,86471.9,1150682.0,1592922.239764
sub-NDARAK772VFJ,1660.0,1064.0,2173.0,1552.0,502.0,3608.0,7159.0,4060.0,1277.0,5482.0,3119.0,3555.0,2307.0,4131.0,764.0,1810.0,1899.0,835.0,1682.0,1451.0,4094.0,1349.0,5242.0,4803.0,991.0,7149.0,9573.0,7482.0,5077.0,4732.0,363.0,554.0,536.0,2365.0,104405.0,1437517.0,1872649.155853
sub-NDARAL606CW5,723.0,581.0,1945.0,1632.0,369.0,2705.0,4218.0,2689.0,954.0,5091.0,2587.0,3134.0,1426.0,2837.0,599.0,1228.0,1526.0,791.0,1324.0,1640.0,3867.0,932.0,4815.0,3501.0,632.0,5105.0,6475.0,6066.0,3619.0,4050.0,258.0,341.0,454.0,2134.0,80243.2,956006.0,1301344.384009
sub-NDARAL828WXM,1420.0,950.0,3080.0,1800.0,511.0,3630.0,6251.0,4463.0,1542.0,5760.0,3180.0,3315.0,2208.0,4459.0,926.0,1537.0,2007.0,1006.0,1767.0,1851.0,4643.0,1558.0,6349.0,5044.0,1092.0,7609.0,9210.0,6724.0,4922.0,4132.0,335.0,568.0,488.0,2875.0,107214.0,1406514.0,1957644.507935
sub-NDARAL897CYV,1058.0,570.0,2203.0,1456.0,454.0,3139.0,4052.0,3740.0,867.0,4333.0,2625.0,2266.0,1848.0,3182.0,683.0,1280.0,1652.0,567.0,1234.0,993.0,3876.0,1225.0,4799.0,3146.0,621.0,5513.0,6948.0,4055.0,3586.0,4613.0,271.0,494.0,359.0,2251.0,79957.8,1032336.0,1359119.809836
sub-NDARAM177DKJ,752.0,601.0,2013.0,1834.0,514.0,4008.0,5039.0,4636.0,1347.0,6488.0,3007.0,3332.0,2299.0,3885.0,750.0,1698.0,2067.0,834.0,1967.0,1670.0,5108.0,1416.0,5226.0,5020.0,1134.0,8028.0,9571.0,7055.0,4537.0,4044.0,340.0,490.0,607.0,2872.0,104186.0,1303210.0,1784165.651839
sub-NDARAM197GFY,1251.0,723.0,2568.0,1821.0,371.0,3553.0,5883.0,3836.0,1146.0,5677.0,2567.0,4070.0,1750.0,3491.0,811.0,1382.0,1398.0,683.0,1453.0,1558.0,4558.0,1451.0,5524.0,4005.0,773.0,5884.0,8426.0,5367.0,4804.0,4879.0,310.0,476.0,603.0,2984.0,96035.1,1221541.0,1693370.868103
sub-NDARAM277WZT,1151.0,612.0,2224.0,1658.0,501.0,3327.0,4780.0,3855.0,1168.0,4781.0,2954.0,3328.0,2056.0,3307.0,652.0,1200.0,2090.0,794.0,1515.0,1927.0,4259.0,1227.0,5388.0,3755.0,922.0,5727.0,7734.0,6070.0,4090.0,4228.0,262.0,566.0,481.0,2369.0,90959.6,1088348.0,1492104.549546
sub-NDARAM357BUA,1200.0,812.0,2773.0,1685.0,364.0,4150.0,5105.0,4768.0,1408.0,5763.0,3002.0,3268.0,1984.0,4101.0,715.0,1099.0,1810.0,971.0,1524.0,1349.0,4613.0,1246.0,5231.0,4314.0,806.0,6168.0,7697.0,6225.0,5111.0,4582.0,297.0,521.0,567.0,2454.0,97682.4,1168313.0,1557309.439616
sub-NDARAM383UYD,1205.0,734.0,2583.0,1628.0,570.0,3649.0,5159.0,4257.0,800.0,5563.0,2462.0,3371.0,1710.0,3876.0,724.0,1456.0,1425.0,728.0,1200.0,1595.0,4204.0,1065.0,5021.0,3629.0,938.0,6678.0,8076.0,5427.0,4273.0,4361.0,306.0,566.0,394.0,2507.0,92137.8,1184800.0,1629582.926711
sub-NDARAM675UR8,1164.0,535.0,2218.0,1583.0,420.0,2661.0,4926.0,2554.0,1024.0,5037.0,1838.0,2515.0,1327.0,3011.0,558.0,1339.0,1349.0,505.0,1002.0,1352.0,4550.0,1228.0,5542.0,3760.0,396.0,4645.0,6592.0,5500.0,4132.0,3909.0,283.0,356.0,520.0,2043.0,80375.4,928637.0,1460975.612448
sub-NDARAM848GTE,971.0,631.0,2561.0,1232.0,546.0,2968.0,5168.0,2703.0,1042.0,5625.0,2816.0,2411.0,1830.0,3180.0,708.0,1510.0,1954.0,825.0,1492.0,1323.0,5201.0,1487.0,5382.0,4004.0,810.0,5645.0,7857.0,6618.0,4481.0,4422.0,258.0,484.0,660.0,3117.0,91920.8,1030707.0,1662612.280847
sub-NDARAM873GAC,1280.0,554.0,1855.0,1335.0,486.0,3038.0,3463.0,2213.0,1181.0,5361.0,1385.0,3030.0,1266.0,2833.0,634.0,986.0,2197.0,499.0,1421.0,1540.0,2634.0,1137.0,3865.0,2197.0,559.0,6015.0,6710.0,3039.0,4363.0,3051.0,271.0,509.0,494.0,2163.0,73561.0,941630.0,1411924.344888
sub-NDARAM946HJE,1238.0,993.0,2395.0,1927.0,614.0,3579.0,4892.0,3752.0,1218.0,6013.0,3463.0,3636.0,2078.0,3617.0,865.0,1529.0,1962.0,946.0,1699.0,1838.0,4941.0,1339.0,5232.0,4594.0,1147.0,7410.0,9234.0,6562.0,5782.0,5489.0,387.0,583.0,607.0,2839.0,104400.0,1402376.0,1907055.446444
sub-NDARAN076TPG,796.0,436.0,2113.0,1321.0,512.0,2616.0,3559.0,2541.0,841.0,5005.0,1752.0,2473.0,1582.0,2423.0,719.0,1179.0,1628.0,616.0,1359.0,1212.0,3570.0,920.0,4362.0,2911.0,534.0,4822.0,5990.0,4405.0,3886.0,3530.0,275.0,579.0,444.0,2186.0,73096.8,933516.0,1412122.116618
sub-NDARAN262WK6,1046.0,679.0,1578.0,1460.0,648.0,3461.0,4260.0,3756.0,895.0,4463.0,2415.0,2528.0,1574.0,3380.0,788.0,1429.0,1446.0,612.0,1321.0,1236.0,4962.0,1282.0,4473.0,3390.0,727.0,4910.0,7367.0,4729.0,4353.0,4276.0,234.0,603.0,580.0,2474.0,83334.0,1016202.0,1585646.61365
sub-NDARAN524ZK6,1598.0,646.0,2850.0,1776.0,445.0,3443.0,5699.0,3473.0,1470.0,5861.0,3525.0,4227.0,2706.0,4035.0,699.0,1343.0,2282.0,959.0,1956.0,1895.0,5242.0,1532.0,5712.0,4776.0,1101.0,8984.0,10435.0,7305.0,5229.0,5505.0,412.0,524.0,643.0,2576.0,110866.0,1278459.0,1692340.436622
sub-NDARAN525BVK,1064.0,471.0,2047.0,1772.0,636.0,3799.0,4402.0,3184.0,1090.0,6105.0,2760.0,3481.0,1907.0,3166.0,695.0,1327.0,1603.0,724.0,1475.0,1503.0,4264.0,1065.0,4495.0,4121.0,665.0,6462.0,7098.0,5971.0,4547.0,3792.0,343.0,493.0,545.0,2707.0,89778.8,1236903.0,1624501.878244
sub-NDARAN814UPR,854.0,504.0,1827.0,1285.0,349.0,2692.0,3929.0,2732.0,924.0,4994.0,2110.0,2861.0,1527.0,2733.0,582.0,1265.0,1368.0,584.0,1245.0,1334.0,3928.0,1167.0,4263.0,3360.0,627.0,4718.0,5920.0,4900.0,3582.0,3753.0,261.0,534.0,494.0,1964.0,75170.1,867664.0,1211815.113944
sub-NDARAN934AZL,990.0,721.0,2400.0,1558.0,432.0,4262.0,5167.0,4016.0,1343.0,6768.0,2808.0,3125.0,1826.0,3889.0,705.0,1530.0,2001.0,901.0,1475.0,1091.0,5081.0,1601.0,5861.0,4035.0,920.0,6993.0,7910.0,6241.0,5016.0,4638.0,359.0,509.0,448.0,2501.0,99121.5,1249651.0,1716764.769653
sub-NDARAP049KXJ,897.0,627.0,2453.0,1789.0,564.0,3603.0,5274.0,3822.0,1470.0,6594.0,3015.0,3797.0,2104.0,3540.0,634.0,1443.0,1609.0,715.0,1471.0,1884.0,4552.0,1157.0,5388.0,4831.0,1035.0,7293.0,9109.0,7640.0,3825.0,2964.0,325.0,535.0,468.0,2417.0,98840.8,1180184.0,1600048.718122
sub-NDARAP120HTA,1133.0,635.0,1810.0,1500.0,546.0,3703.0,4635.0,3459.0,1038.0,5198.0,2432.0,3009.0,2079.0,3283.0,632.0,1446.0,1473.0,730.0,1417.0,1180.0,4289.0,1351.0,4575.0,4072.0,839.0,6284.0,7013.0,5663.0,4366.0,4229.0,285.0,497.0,448.0,2259.0,87510.4,1090855.0,1483837.679058
sub-NDARAP176AD1,1209.0,802.0,2031.0,1464.0,502.0,3300.0,5168.0,3360.0,1057.0,5818.0,2837.0,3564.0,1989.0,3529.0,631.0,1293.0,1671.0,695.0,1620.0,1501.0,3904.0,1438.0,4224.0,3990.0,789.0,6321.0,7571.0,5570.0,5007.0,4539.0,283.0,466.0,539.0,2468.0,91156.5,1157619.0,1609778.59214
sub-NDARAP283ZBW,1383.0,882.0,2841.0,1723.0,487.0,3717.0,5036.0,4579.0,1193.0,5943.0,3574.0,3466.0,2190.0,4532.0,791.0,1485.0,1696.0,1090.0,1848.0,1684.0,4840.0,1308.0,5183.0,4577.0,968.0,7481.0,9136.0,6677.0,4782.0,5555.0,319.0,535.0,551.0,3026.0,105078.0,1336002.0,1780777.09542
sub-NDARAP457WB5,983.0,670.0,2321.0,1855.0,555.0,3162.0,5083.0,3790.0,1219.0,5034.0,2943.0,3790.0,2260.0,3683.0,695.0,1437.0,2102.0,863.0,1525.0,2095.0,4470.0,1363.0,5167.0,4898.0,930.0,7367.0,7775.0,6496.0,4220.0,4240.0,313.0,536.0,456.0,2304.0,96598.5,1257668.0,1748197.77635
sub-NDARAP522AFK,1043.0,754.0,3531.0,1570.0,655.0,3677.0,4912.0,4172.0,1130.0,6806.0,2443.0,3514.0,1632.0,3553.0,727.0,1900.0,2327.0,762.0,1161.0,1319.0,3422.0,1116.0,5216.0,3585.0,610.0,7113.0,10687.0,4059.0,4479.0,2609.0,339.0,611.0,550.0,2952.0,94936.1,1163969.0,1642373.210641
sub-NDARAP739AUP,1659.0,708.0,3073.0,1744.0,568.0,3699.0,5734.0,3777.0,1359.0,5599.0,3174.0,3096.0,2235.0,4388.0,723.0,1452.0,1942.0,962.0,1977.0,1443.0,5589.0,1592.0,5590.0,5092.0,1051.0,7795.0,8282.0,8057.0,6165.0,6716.0,296.0,520.0,769.0,2700.0,109527.0,1252633.0,1775251.798097
sub-NDARAP748AWX,1146.0,875.0,2034.0,1547.0,489.0,3277.0,5060.0,3685.0,1061.0,5026.0,2979.0,2838.0,2007.0,3341.0,655.0,1300.0,1727.0,824.0,1481.0,1384.0,4081.0,1418.0,4873.0,3894.0,886.0,6479.0,7199.0,5612.0,3834.0,4298.0,323.0,532.0,399.0,2616.0,89177.0,1219503.0,1652358.764144
sub-NDARAP785CTE,1104.0,581.0,2186.0,1632.0,351.0,2553.0,5439.0,2527.0,1015.0,5833.0,2241.0,3172.0,1550.0,2561.0,520.0,1498.0,1470.0,696.0,1367.0,1760.0,4307.0,1221.0,4852.0,3911.0,694.0,5916.0,7045.0,6199.0,3747.0,5021.0,254.0,468.0,465.0,2207.0,86364.6,930686.0,1472934.773461
sub-NDARAP912JK3,774.0,502.0,1854.0,1117.0,278.0,2334.0,3488.0,2385.0,835.0,4434.0,1763.0,2172.0,1305.0,2633.0,564.0,1209.0,1502.0,545.0,1318.0,951.0,3873.0,981.0,4024.0,3228.0,545.0,4405.0,6007.0,4421.0,3962.0,4358.0,244.0,362.0,576.0,2096.0,71045.9,896474.0,1279333.982512
sub-NDARAP964VDB,1165.0,845.0,2930.0,2112.0,336.0,3444.0,6531.0,3344.0,1219.0,6813.0,2983.0,4118.0,2186.0,3590.0,645.0,1452.0,2936.0,912.0,1698.0,2294.0,3158.0,1485.0,4324.0,4778.0,1107.0,7540.0,9329.0,5278.0,4254.0,4087.0,353.0,527.0,455.0,2293.0,100522.0,1156300.0,1590607.741764
sub-NDARAR025WX4,1325.0,728.0,2312.0,1701.0,468.0,3839.0,5496.0,3894.0,1401.0,6305.0,3137.0,3289.0,2217.0,3894.0,741.0,1886.0,1758.0,792.0,1547.0,1397.0,4303.0,1680.0,4919.0,4897.0,1071.0,7260.0,9072.0,5930.0,4385.0,4872.0,309.0,536.0,483.0,2358.0,100202.0,1263092.0,1674745.56369
sub-NDARAR238RZ8,1262.0,583.0,2619.0,1359.0,454.0,3776.0,4983.0,4096.0,1020.0,5487.0,2781.0,3181.0,1809.0,4014.0,677.0,1392.0,1425.0,855.0,1583.0,1211.0,4839.0,1346.0,6018.0,3557.0,943.0,6553.0,9862.0,5707.0,5306.0,5584.0,273.0,482.0,523.0,2509.0,98070.6,1219465.0,1704470.709762
sub-NDARAR305LXG,972.0,514.0,2492.0,1495.0,660.0,3401.0,4634.0,3751.0,1042.0,5822.0,2586.0,3218.0,1772.0,3280.0,687.0,1457.0,1593.0,784.0,1601.0,1789.0,4826.0,1260.0,5461.0,4158.0,641.0,5964.0,7322.0,5702.0,3912.0,5014.0,280.0,542.0,471.0,2465.0,91568.2,1123211.0,1538383.393531
sub-NDARAR358RHK,904.0,530.0,1464.0,1197.0,460.0,2969.0,5593.0,3508.0,855.0,4365.0,2338.0,2969.0,1752.0,3326.0,669.0,1248.0,1349.0,807.0,1338.0,1359.0,3509.0,990.0,4597.0,2939.0,613.0,5629.0,6273.0,4794.0,3705.0,3001.0,293.0,478.0,410.0,2141.0,78375.1,1059350.126284,1379056.685935
sub-NDARAR372FHB,1467.0,801.0,2587.0,1568.0,437.0,3746.0,6172.0,4412.0,1431.0,5412.0,2651.0,2936.0,1933.0,4212.0,860.0,1481.0,2139.0,675.0,1401.0,1626.0,4632.0,1438.0,5056.0,4588.0,811.0,6593.0,8516.0,6534.0,4939.0,5077.0,338.0,519.0,645.0,2491.0,100125.0,1268426.0,1768180.916104
sub-NDARAR537GD3,1020.0,529.0,2076.0,1381.0,535.0,2974.0,5678.0,2716.0,1112.0,4911.0,3169.0,2572.0,1855.0,2690.0,500.0,1188.0,1760.0,825.0,1465.0,1312.0,3636.0,1128.0,4166.0,3497.0,585.0,7096.0,7561.0,4471.0,3913.0,3985.0,300.0,392.0,471.0,2527.0,83995.0,1077339.0,1423151.354815
sub-NDARAR545KXM,1020.0,527.0,2332.0,1339.0,414.0,3436.0,4906.0,3317.0,948.0,5403.0,2646.0,2542.0,1613.0,3274.0,625.0,1185.0,1530.0,755.0,1614.0,1064.0,4443.0,1194.0,4690.0,4193.0,877.0,6552.0,8420.0,6186.0,4186.0,5537.0,284.0,456.0,473.0,2488.0,90467.9,1147970.0,1579158.149056
sub-NDARAR991JAA,1157.0,639.0,1987.0,1578.0,548.0,3838.0,4269.0,4025.0,1157.0,5882.0,3167.0,2907.0,1893.0,3885.0,611.0,1417.0,1843.0,895.0,1588.0,1406.0,3969.0,1261.0,5599.0,4255.0,823.0,7196.0,8524.0,6543.0,5236.0,4303.0,324.0,579.0,579.0,2766.0,96650.2,1218798.0,1694048.100243
sub-NDARAR998KMM,1012.0,556.0,2647.0,1320.0,466.0,3266.0,5552.0,3828.0,907.0,5288.0,3702.0,2386.0,2143.0,3863.0,714.0,1539.0,1965.0,951.0,1544.0,1083.0,4416.0,1337.0,5719.0,3759.0,1137.0,6214.0,8874.0,6668.0,4548.0,3982.0,321.0,512.0,471.0,2793.0,95482.5,1182463.0,1568781.303724
sub-NDARAT100AEQ,1058.0,606.0,2267.0,1698.0,554.0,3192.0,5114.0,3675.0,1345.0,6685.0,2980.0,3060.0,1847.0,3339.0,579.0,1377.0,2207.0,763.0,1536.0,1413.0,3959.0,1095.0,5269.0,4844.0,980.0,6788.0,8480.0,5854.0,4242.0,4090.0,269.0,493.0,489.0,2575.0,94723.1,1164854.0,1587313.377706
sub-NDARAT193FC0,898.0,642.0,3150.0,1287.0,425.0,2749.0,4746.0,3249.0,923.0,4964.0,2550.0,2828.0,1517.0,3145.0,651.0,1265.0,1581.0,559.0,1496.0,1231.0,3972.0,1153.0,4714.0,3598.0,984.0,5735.0,6800.0,5801.0,3945.0,3199.0,268.0,485.0,465.0,2650.0,83623.3,1058968.0,1558402.315441
sub-NDARAT299YRR,971.0,644.0,2252.0,1281.0,555.0,2874.0,4040.0,3376.0,1059.0,4523.0,2178.0,2748.0,1586.0,2970.0,639.0,1204.0,1755.0,883.0,1286.0,1052.0,3930.0,1088.0,4953.0,3291.0,633.0,5936.0,6915.0,4369.0,4389.0,3847.0,308.0,488.0,461.0,2189.0,80672.3,1056145.0,1458841.788808
sub-NDARAT358XM9,1068.0,596.0,2253.0,1844.0,297.0,3032.0,4398.0,3131.0,1020.0,4820.0,2820.0,3205.0,1675.0,3263.0,560.0,1178.0,1637.0,625.0,1209.0,1781.0,4193.0,1067.0,4348.0,4148.0,666.0,4588.0,6230.0,4966.0,3505.0,3885.0,252.0,439.0,360.0,2392.0,81452.4,998071.0,1368713.418614
sub-NDARAT581NDH,1109.0,493.0,2468.0,1281.0,519.0,2996.0,4502.0,3545.0,1078.0,4864.0,2535.0,2837.0,1794.0,3431.0,755.0,1384.0,1462.0,700.0,1257.0,1431.0,3877.0,1119.0,4525.0,3607.0,754.0,6103.0,7451.0,5026.0,3961.0,4088.0,312.0,484.0,462.0,2546.0,84756.2,1039421.0,1544299.482242
sub-NDARAT680GJA,1055.0,1069.0,2462.0,1521.0,514.0,3831.0,4955.0,3991.0,1274.0,5478.0,2792.0,3615.0,2161.0,3711.0,667.0,1470.0,2224.0,846.0,1900.0,1646.0,4506.0,1550.0,5321.0,4336.0,770.0,6811.0,8085.0,5748.0,5230.0,4452.0,333.0,556.0,599.0,2570.0,98048.1,1240050.0,1710631.731449
sub-NDARAT709MMX,1540.0,815.0,2555.0,2057.0,623.0,3621.0,5705.0,4289.0,1118.0,6196.0,2819.0,3949.0,2036.0,3862.0,722.0,1424.0,1816.0,796.0,1731.0,2109.0,4785.0,1336.0,5001.0,4786.0,834.0,6918.0,9765.0,6862.0,4839.0,4510.0,348.0,524.0,495.0,2902.0,103691.0,1318429.0,1761584.5582
sub-NDARAT982JTU,1276.0,661.0,3062.0,1414.0,446.0,3332.0,5365.0,4107.0,941.0,5441.0,3368.0,2860.0,2148.0,4238.0,606.0,1785.0,1712.0,928.0,1857.0,1177.0,4418.0,1420.0,4921.0,4564.0,1042.0,8068.0,9411.0,6191.0,4813.0,4599.0,361.0,488.0,578.0,2409.0,100006.0,1192249.0,1593058.267621
sub-NDARAU517MC6,843.0,627.0,2718.0,1748.0,446.0,4176.0,5549.0,3988.0,1275.0,6905.0,2591.0,3496.0,1970.0,3894.0,725.0,1503.0,1961.0,799.0,1428.0,1758.0,5329.0,1306.0,5255.0,5236.0,885.0,7055.0,7986.0,7697.0,5175.0,6358.0,335.0,469.0,620.0,2669.0,104773.0,1255114.0,1744923.660067
sub-NDARAU530GLJ,1214.0,1015.0,2487.0,1897.0,628.0,3440.0,4878.0,3939.0,1370.0,5749.0,3070.0,3109.0,2439.0,3838.0,719.0,1526.0,1913.0,850.0,1724.0,1366.0,4783.0,2052.0,4746.0,4250.0,1105.0,8256.0,9049.0,6224.0,4419.0,5936.0,364.0,534.0,492.0,2634.0,102017.0,1346521.0,1821050.073
sub-NDARAU708TL8,928.0,570.0,2211.0,1240.0,518.0,3363.0,4612.0,3166.0,1065.0,4903.0,2989.0,3118.0,1918.0,3019.0,718.0,1391.0,1471.0,764.0,1416.0,1287.0,4447.0,1258.0,5026.0,4072.0,927.0,6167.0,7654.0,5532.0,4027.0,3951.0,275.0,487.0,418.0,2509.0,87415.7,1066067.0,1567126.912131
sub-NDARAU840EUZ,870.0,419.0,1905.0,1538.0,378.0,2735.0,4484.0,2429.0,721.0,4774.0,2099.0,3463.0,1472.0,2505.0,656.0,1165.0,1190.0,614.0,975.0,1533.0,4032.0,918.0,4449.0,3114.0,422.0,5581.0,6202.0,5909.0,3039.0,3288.0,242.0,537.0,377.0,1589.0,75621.2,834684.0,1308068.418318
sub-NDARAU967RWU,775.0,603.0,1982.0,1536.0,404.0,3109.0,4531.0,3076.0,910.0,4678.0,2775.0,2673.0,1867.0,2981.0,551.0,1258.0,1522.0,610.0,1085.0,1454.0,4144.0,1059.0,4151.0,3676.0,851.0,5307.0,6495.0,5428.0,3798.0,4087.0,271.0,338.0,476.0,2204.0,80678.6,962485.0,1326843.347181
sub-NDARAV082JHA,935.0,479.0,1761.0,1245.0,335.0,2550.0,3251.0,3063.0,1014.0,3783.0,2609.0,2826.0,1525.0,2829.0,550.0,1239.0,1239.0,773.0,1376.0,1530.0,3910.0,928.0,3947.0,3388.0,546.0,5111.0,7280.0,5430.0,3337.0,3968.0,268.0,450.0,429.0,2426.0,76330.3,1009670.0,1329850.320221
sub-NDARAV187GJ5,1138.0,563.0,2320.0,1307.0,516.0,3261.0,4912.0,3622.0,1176.0,5689.0,2674.0,2952.0,1670.0,3191.0,693.0,1225.0,1921.0,640.0,1329.0,986.0,4056.0,1246.0,5427.0,4009.0,857.0,5261.0,7412.0,5304.0,3653.0,4045.0,329.0,478.0,397.0,2430.0,86689.8,1117737.0,1518923.089277
sub-NDARAV519RND,1765.0,938.0,2520.0,1859.0,558.0,3783.0,5315.0,3968.0,1352.0,5895.0,3289.0,3844.0,2009.0,3816.0,857.0,1676.0,1639.0,789.0,1436.0,1619.0,4365.0,1507.0,5413.0,5293.0,1068.0,6190.0,8326.0,8269.0,4876.0,5650.0,330.0,570.0,513.0,2902.0,104200.0,1284658.0,1731552.165423
sub-NDARAV554TP2,1188.0,554.0,2249.0,1793.0,623.0,3211.0,4937.0,3740.0,926.0,5353.0,3029.0,3251.0,2151.0,3801.0,645.0,1319.0,1911.0,734.0,1575.0,1464.0,4540.0,1055.0,5535.0,3959.0,794.0,5013.0,8221.0,6334.0,4216.0,4827.0,335.0,554.0,440.0,2531.0,92809.5,1260882.0,1730283.472698
sub-NDARAV610EY3,1423.0,800.0,2734.0,1750.0,419.0,3952.0,6750.0,4589.0,1187.0,6479.0,3404.0,3649.0,1890.0,4624.0,1043.0,1671.0,1841.0,983.0,1734.0,1633.0,5387.0,1532.0,6055.0,5346.0,987.0,7372.0,9863.0,7245.0,5590.0,6609.0,324.0,548.0,634.0,3254.0,113301.0,1367313.0,1880654.8403
sub-NDARAV747WVL,1080.0,665.0,2342.0,1352.0,483.0,3656.0,5444.0,4392.0,1072.0,5233.0,2370.0,3289.0,1953.0,3565.0,644.0,1440.0,1497.0,796.0,1242.0,1525.0,4576.0,1095.0,4637.0,3694.0,719.0,5568.0,7416.0,5679.0,3629.0,3906.0,328.0,527.0,382.0,2035.0,88234.6,1068691.0,1409650.236555
sub-NDARAV820UEP,1126.0,640.0,2525.0,1596.0,511.0,3549.0,4954.0,3182.0,1131.0,6800.0,2255.0,3592.0,1977.0,2960.0,571.0,1444.0,1628.0,681.0,1105.0,1422.0,4867.0,1126.0,5473.0,4486.0,723.0,6102.0,7144.0,6757.0,4554.0,4350.0,277.0,398.0,485.0,1885.0,92276.1,1064488.0,1595250.646514
sub-NDARAV894XWD,1065.0,562.0,2717.0,1443.0,456.0,3394.0,4250.0,3372.0,1244.0,4974.0,3020.0,3090.0,2238.0,3294.0,615.0,1314.0,1955.0,760.0,1618.0,1631.0,4638.0,1374.0,5051.0,3959.0,883.0,6760.0,8052.0,5494.0,4296.0,5215.0,334.0,519.0,481.0,2339.0,92407.5,1100320.0,1507774.199337
sub-NDARAV945MCQ,1355.0,686.0,2780.0,1541.0,522.0,3667.0,5052.0,3839.0,1205.0,5220.0,3081.0,2826.0,2157.0,3887.0,717.0,1242.0,2018.0,893.0,1613.0,1325.0,4575.0,1508.0,5442.0,4266.0,1003.0,6876.0,8771.0,6501.0,4689.0,4745.0,381.0,478.0,523.0,2473.0,97860.8,1200357.0,1653642.045114
sub-NDARAW179AYF,1084.0,721.0,2541.0,1830.0,577.0,3535.0,5249.0,3228.0,938.0,5896.0,2641.0,3029.0,1605.0,3731.0,815.0,1668.0,1648.0,760.0,1304.0,1565.0,4586.0,1268.0,5081.0,4242.0,960.0,7064.0,8963.0,6461.0,4500.0,5170.0,230.0,538.0,564.0,2608.0,96598.5,1172709.0,1607046.580201
sub-NDARAW216PM7,1519.0,935.0,2954.0,2042.0,741.0,4357.0,5984.0,5214.0,1180.0,7095.0,3585.0,3755.0,2733.0,4984.0,755.0,1807.0,2390.0,1080.0,1901.0,1780.0,5898.0,1702.0,5927.0,5909.0,1103.0,8033.0,10375.0,7836.0,5974.0,5469.0,402.0,770.0,675.0,2751.0,119614.0,1377449.0,1829361.193461
sub-NDARAW427GWK,1151.0,675.0,2189.0,1696.0,530.0,3062.0,4317.0,3559.0,835.0,5697.0,2579.0,3198.0,2040.0,3210.0,687.0,1655.0,1694.0,643.0,1412.0,1523.0,4305.0,1432.0,4500.0,3227.0,655.0,5232.0,6774.0,4646.0,4076.0,3803.0,270.0,472.0,456.0,2230.0,84430.9,1064413.0,1448427.099215
sub-NDARAW558WUT,1135.0,760.0,2258.0,1485.0,522.0,3500.0,4589.0,3843.0,895.0,5372.0,2780.0,3320.0,1924.0,4288.0,723.0,1416.0,2035.0,842.0,1808.0,1641.0,4583.0,1165.0,5588.0,3609.0,886.0,7054.0,8411.0,5339.0,4435.0,5133.0,341.0,401.0,465.0,2608.0,95158.2,1212413.0,1649706.234605
sub-NDARAW620GJ8,1499.0,919.0,2509.0,1988.0,638.0,4065.0,5288.0,4167.0,1434.0,6267.0,2821.0,4125.0,2368.0,4271.0,762.0,1622.0,1932.0,823.0,1531.0,1769.0,4641.0,1751.0,5761.0,4294.0,1033.0,7001.0,9046.0,6301.0,5238.0,4977.0,315.0,566.0,561.0,2612.0,104892.0,1272980.0,1795732.605855
sub-NDARAX075WL9,907.0,520.0,2361.0,1583.0,485.0,3027.0,4763.0,3165.0,1405.0,5505.0,3235.0,3313.0,1934.0,3207.0,626.0,1205.0,1912.0,800.0,1287.0,1777.0,4622.0,1393.0,4609.0,4045.0,847.0,5593.0,7291.0,6320.0,3997.0,4952.0,257.0,466.0,450.0,2319.0,90184.5,1102986.0,1495196.992793
